target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public
pivauth.ha.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivauthdev.ha.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivauthdev.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivenroll.convergeoperations.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivenroll.tsp.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivlogin.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivreg.nn.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivtest-external-gw-ext.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pivtest-external.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pkaps.pki.state.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pki.dcdt31.healthit.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pki.epa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pki.fhfa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pki.ncua.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pki.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pki.tco.census.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pkiprx-dev.energy.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pkiprx.energy.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
placementoffice.senate.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
plae.nei.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
plan-finder.data.medicare.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
plaskettforms.house.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
platform.sb.biodatacatalyst.nhlbi.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pm-origin.energystar.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pm-origin.test.es.epa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pmlegacy.ncbi.nlm.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pmts-access.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pncc-download.emsl.pnnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pneprpdev01.dev.care.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pnwprpdev01.dev.care.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
poac.rk.convergeoperations.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
poc-qc.federalalight.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
poc.dashboard.healthcare.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
poca-public.fda.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pomsgpvm02.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal-ws.eoir.justice.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal.acl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal.myhealth.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal.nationalblueribbonschools.ed.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal.niehs.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal.osec.doc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal.osha.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal.us-cert.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal2.nrc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal3.nrc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portal4.nrc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
portalcss.gsfc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ports-sfs.ports.pppo.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
postal2fa-dev.usps.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
potsapi.ninds.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
potsapiext.ninds.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
powder.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pp1api.eqrs-edsm.cms.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pp1auth.eqrs-edsm.cms.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ppgvoting.senate.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ppm.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pracabugs.mas.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prd-webapps.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pre-page.energy.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod-my.uscis.dhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.analysis.convergeoperations.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.assurancenet.fsis.usda.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.casemanager.convergeoperations.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.gen3.biodatacatalyst.nhlbi.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.pki.eauth.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.pulse.convergeoperations.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.services.eauth.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
preprod.vetpro.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidentschallenge.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidio-foods.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidio-residences.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiobus.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiogolf.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiolodging.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidioofficersclub.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidioofsanfrancisco.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidioofsanfrancisco.net,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidioofsanfrancisco.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidioresidences.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiotours.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiotours.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiotrust.net,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiotrust.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiotrust.tours,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiotunneltops.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidiotunneltops.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
presidioworkspaces.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
prfreporting.hrsa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
primaveradev.energy.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prime.cdc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
primis-meetings-stage.phmsa.dot.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
primis-meetings.phmsa.dot.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
primis-test.phmsa.dot.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
primo.lanl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proceedings.bpa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
procurement.go.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prod.corhel.ccmc.smce.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prod.dpc.cms.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prod1a.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
prodadfs.ncua.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
professionals.pr.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
profiles.lbl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
promote.americorps.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
promotores-thinkculturalhealth-qc.thinkculturalhealth.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prosams.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
protect-cares.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
protect-ows.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
protect-public.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
protect-training.cc.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
protect.cc.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
protect.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prototype.medicare.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prototypes.aoa.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proxied-bep-f5.lanl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proxied-cybershop-f5.lanl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proxied-togalanl2-f5.lanl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proxied-web-aphysics2-f5.lanl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proxy.imaging.datacommons.cancer.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proxy.metagenomics.anl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
proxy1.nsls2.bnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prstest.clinicaltrials.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
prstest.ncbi.nlm.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ps2-hpc-100g.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psob1.ojp.usdoj.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psonar3.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psonar4.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psonar6.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psonar7.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psonar9.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psotracking.ahrq.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psotrackingdev.ahrq.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
psotrackingtest.ahrq.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pst.iss.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ptacts.uspto.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ptats.nps.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pttmsapi.niaid.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pub.earthdata.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pub.sit.earthdata.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pub.uat.earthdata.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pubchem.st-va.ncbi.nlm.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
public-stage.cit.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
publiccomments.bpa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
publiccommentsmaintenance.bpa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
publicdata.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
publichealthemergency.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
publicregistry.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pulse.cdc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pulse.convergeoperations.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
pulsenet-usa.cdc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
purplebooksearch.fda.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pvip11eviweb01.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pvperformance.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
qa-epa.oversight.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
qa-my.uscis.dhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
qa.clintonlibrary.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
qa.eta-find.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
qa.genomestolife.energy.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
